route_code,route_name,route_type,stop_order,stop_name,latitude,longitude,source,fix_note,also_known_as
4-B,New Karachi - Saddar,Local Bus,5,Teen Hatti,24.8937682,67.0437051,original,,
4-B,New Karachi - Saddar,Local Bus,6,Gurumandir,24.88140425,67.03925328,original,,
4-B,New Karachi - Saddar,Local Bus,7,M.a Jinnah Road,24.8750228,67.0372144,original,,
4-B,New Karachi - Saddar,Local Bus,8,Bandar Road,24.8750437,67.0370626,original,,
4-B,New Karachi - Saddar,Local Bus,9,Preedy Street,24.8618128,67.0224098,original,,
4-B,New Karachi - Saddar,Local Bus,10,Police Station,24.923289,67.1474984,original,,
4-B,New Karachi - Saddar,Local Bus,11,Saddar,24.85964895,67.03081575,original,,
4-G,Naiabadi - Tower,Local Bus,1,Naiabadi,24.93078255,66.95144676,original,,
4-G,Naiabadi - Tower,Local Bus,2,Karella Mour,24.99583924,67.05656614,original,,
4-G,Naiabadi - Tower,Local Bus,3,Power House,24.9529226,67.0774852,original,,
4-G,Naiabadi - Tower,Local Bus,4,Saleem Centre,24.9138154,67.0912738,original,,
4-G,Naiabadi - Tower,Local Bus,5,Up Mor,24.97276137,67.06671058,original,,
4-G,Naiabadi - Tower,Local Bus,6,Nagan Chowrangi,24.9650421,67.0668664,original,,
4-G,Naiabadi - Tower,Local Bus,7,Sakhi Hasan,24.9557798,67.0547588,original,,
4-G,Naiabadi - Tower,Local Bus,8,Hyderi,24.93622,67.0439858,original,,
4-G,Naiabadi - Tower,Local Bus,9,Board Office,24.85388415,67.02427281,original,,
4-G,Naiabadi - Tower,Local Bus,10,Petrol Pump,24.91049797,67.0317775,original,,
4-G,Naiabadi - Tower,Local Bus,11,Liaquatabad No 10,24.9029771,67.0386279,original,,
4-G,Naiabadi - Tower,Local Bus,12,Post Office,24.8255743,67.083514,original,,
4-G,Naiabadi - Tower,Local Bus,13,Teen Hatti,24.8937682,67.0437051,original,,
4-G,Naiabadi - Tower,Local Bus,14,Gurumandir,24.88140425,67.03925328,original,,
4-G,Naiabadi - Tower,Local Bus,15,Numaish,24.8733627,67.0359938,original,,
4-G,Naiabadi - Tower,Local Bus,16,Saddar,24.85964895,67.03081575,original,,
4-G,Naiabadi - Tower,Local Bus,17,Empress Market,24.8620983,67.0294872,original,,
4-G,Naiabadi - Tower,Local Bus,18,Frere Hall,24.8475202,67.0330882,original,,
4-G,Naiabadi - Tower,Local Bus,19,Burns Road,24.8548711,67.0152444,original,,
4-G,Naiabadi - Tower,Local Bus,20,M.a Jinnah Road,24.8750228,67.0372144,original,,
4-G,Naiabadi - Tower,Local Bus,21,Tower,24.8487511,66.996677,original,,
4-L,Maymar Complex - Tower,Local Bus,1,Maymar Complex,24.95645234,67.09323659,original,,
4-L,Maymar Complex - Tower,Local Bus,2,Al Asif Square,24.9510215,67.0915684,original,,
4-L,Maymar Complex - Tower,Local Bus,3,Sohrab Goth,24.9436845,67.0843456,original,,
4-L,Maymar Complex - Tower,Local Bus,4,Water Pump,24.874899,67.1673,original,,
4-L,Maymar Complex - Tower,Local Bus,5,Karimabad,24.9195535,67.0556807,original,,
4-L,Maymar Complex - Tower,Local Bus,6,Liaquatabad,24.9029771,67.0386279,original,,
4-L,Maymar Complex - Tower,Local Bus,7,Teen Hatti,24.8937682,67.0437051,original,,
4-L,Maymar Complex - Tower,Local Bus,8,Numaish,24.8733627,67.0359938,original,,
4-L,Maymar Complex - Tower,Local Bus,9,Saddar,24.85964895,67.03081575,original,,
4-L,Maymar Complex - Tower,Local Bus,10,Empress Market,24.8620983,67.0294872,original,,
4-L,Maymar Complex - Tower,Local Bus,11,Burns Road,24.8548711,67.0152444,original,,
4-L,Maymar Complex - Tower,Local Bus,12,M.a Jinnah Road,24.8750228,67.0372144,original,,
4-L,Maymar Complex - Tower,Local Bus,13,Tower,24.8487511,66.996677,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,1,Khokrapar No 4,24.9081027,67.2183795,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,2,Saudabad,24.8891859,67.1935454,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,3,Liaquat Market,24.8925873,67.1948553,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,4,Jinnah Square,24.9946638,67.3170291,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,5,Mohabbat Nagar,24.88333537,67.19225874,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,6,Malir No 15,24.8585106,67.034793,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,7,Star Gate,24.8869874,67.1557304,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,8,Drigh Road,24.8866864,67.1258404,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,9,Drive in cinema,24.90125318,67.11141068,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,10,Nipa Chowrangi,24.917822,67.0971368,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,11,Hassan Square,24.9015402,67.0738387,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,12,Nazimabad,24.905865,67.0307183,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,13,Petrol Pump,24.91049797,67.0317775,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,14,Habib Bank,24.9365406,67.0656617,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,15,Naurus Chowrangi,24.90576344,67.01603272,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,16,Ghani Chowrangi,24.894223,66.9895923,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,17,Hub River Road,24.93284598,66.94017054,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,18,Khokrapar No 4,24.9081027,67.2183795,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,19,Saudabad,24.8891859,67.1935454,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,20,Liaquat Market,24.8925873,67.1948553,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,21,Jinnah Square,24.9946638,67.3170291,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,22,Mohabbat Nagar,24.88333537,67.19225874,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,23,Malir No 15,24.8585106,67.034793,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,24,Star Gate,24.8869874,67.1557304,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,25,Drigh Road,24.8866864,67.1258404,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,26,Drive in cinema,24.90125318,67.11141068,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,27,Nipa Chowrangi,24.917822,67.0971368,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,28,Hassan Square,24.9015402,67.0738387,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,29,Nazimabad,24.905865,67.0307183,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,30,Petrol Pump,24.91049797,67.0317775,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,31,Habib Bank,24.9365406,67.0656617,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,32,Naurus Chowrangi,24.90576344,67.01603272,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,33,Ghani Chowrangi,24.894223,66.9895923,original,,
45-A,Khokrapar No 4 - Hub River Road,Local Bus,34,Hub River Road,24.93284598,66.94017054,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,1,Chamra Chowrangi,24.83880293,67.120853,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,2,Vita Chowrangi,24.841706,67.1339881,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,3,Bilal Chowrangi,24.8431266,67.1416599,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,4,Singer Chowrangi,24.8470847,67.15963,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,5,Murtaza Chowrangi,24.85039769,67.18121486,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,6,Dawood Chowrangi,24.85068001,67.20714519,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,7,Quaidabad,24.8551282,67.2117445,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,8,Murghi Khana,24.86044042,67.20892705,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,9,Malir No 15,24.8585106,67.034793,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,10,Kala Board,24.8823269,67.1823277,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,11,Malir Halt,24.88473238,67.17530796,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,12,Airport,24.8865027,67.1440768,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,13,Star Gate,24.8869874,67.1557304,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,14,Drigh Road,24.8866864,67.1258404,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,15,Millenium Mall,24.9012452,67.1157406,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,16,Jauhar Mor,24.9100772,67.1144009,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,17,Aladin Park,24.91201386,67.10585675,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,18,Nipa Chowrangi,24.917822,67.0971368,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,19,Gulshan Chowrangi,24.9246131,67.0912849,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,20,Moti Mehal,24.92697799,67.08917944,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,21,Fazal Mills,24.84714,67.1713711,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,22,Sohrab Goth,24.9436845,67.0843456,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,23,Al Asif Square,24.9510215,67.0915684,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,24,Khuda Ki Basti,25.0326153,67.0937426,original,,
51-C,Chamra Chowrangi - New Sabzi Mandi,Local Bus,25,New Sabzi Mandi,24.99389573,67.15636147,original,,
6-B,Tower - Tower,Local Bus,1,Tower,24.8487511,66.996677,original,,
6-B,Tower - Tower,Local Bus,2,Light House,24.85490045,67.01066402,original,,
6-B,Tower - Tower,Local Bus,3,Burns Road,24.8548711,67.0152444,original,,
6-B,Tower - Tower,Local Bus,4,Saddar,24.85964895,67.03081575,original,,
6-B,Tower - Tower,Local Bus,5,M.a Jinnah Road,24.8750228,67.0372144,original,,
6-B,Tower - Tower,Local Bus,6,Gurumandir,24.88140425,67.03925328,original,,
6-B,Tower - Tower,Local Bus,7,Lasbela Chowk,24.8873906,67.0330192,original,,
6-B,Tower - Tower,Local Bus,8,Golimar,24.9011071,67.0304545,original,,
6-B,Tower - Tower,Local Bus,9,Nazimabad Chowrangi,24.9009011,67.0299146,original,,
6-B,Tower - Tower,Local Bus,10,Petrol Pump,24.91049797,67.0317775,original,,
6-B,Tower - Tower,Local Bus,11,Liaquatabad No 10,24.9029771,67.0386279,original,,
6-B,Tower - Tower,Local Bus,12,Karimabad,24.9195535,67.0556807,original,,
6-B,Tower - Tower,Local Bus,13,Hussainabad,24.9175566,67.0549761,original,,
6-B,Tower - Tower,Local Bus,14,Azizabad No.3,24.91685377,67.06636004,original,,
6-B,Tower - Tower,Local Bus,15,Azizabad No.4,24.91635174,67.06569903,original,,
6-B,Tower - Tower,Local Bus,16,Azizabad No.8,24.91695864,67.06629622,original,,
6-B,Tower - Tower,Local Bus,17,Dastagir,24.9283092,67.0782597,original,,
6-B,Tower - Tower,Local Bus,18,Govt.comprehensive School,24.9451202,67.058481,original,,
6-B,Tower - Tower,Local Bus,19,Yasinabad,24.9202282,67.0759779,original,,
6-B,Tower - Tower,Local Bus,20,Hussainabad,24.9175566,67.0549761,original,,
6-B,Tower - Tower,Local Bus,21,Karimabad,24.9195535,67.0556807,original,,
6-B,Tower - Tower,Local Bus,22,Liaquatabad No 10,24.9029771,67.0386279,original,,
6-B,Tower - Tower,Local Bus,23,Petrol Pump,24.91049797,67.0317775,original,,
6-B,Tower - Tower,Local Bus,24,Nazimabad Chowrangi,24.9009011,67.0299146,original,,
6-B,Tower - Tower,Local Bus,25,Golimar,24.9011071,67.0304545,original,,
6-B,Tower - Tower,Local Bus,26,Gurumandir,24.88140425,67.03925328,original,,
6-B,Tower - Tower,Local Bus,27,M.a Jinnah Road,24.8750228,67.0372144,original,,
6-B,Tower - Tower,Local Bus,28,Saddar,24.85964895,67.03081575,original,,
6-B,Tower - Tower,Local Bus,29,Burns Road,24.8548711,67.0152444,original,,
6-B,Tower - Tower,Local Bus,30,Light House,24.85490045,67.01066402,original,,
6-B,Tower - Tower,Local Bus,31,Tower,24.8487511,66.996677,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,1,Pakistan Refinery,24.8024119,67.11617312,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,2,Korangi Crossing,24.81718886,67.10777973,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,3,Qayyumabad,24.8293018,67.0809166,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,4,Akhter Colony,24.8340477,67.0742769,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,5,Defence Mor,24.8336954,67.0736861,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,6,Kalapul,24.8480594,67.0485377,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,7,Jinnah Hospital,24.8517423,67.0471346,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,8,Lucky Star,24.857065,67.0331655,original,,
61-A,Pakistan Refinery - Saddar,Local Bus,9,Saddar,24.85964895,67.03081575,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,1,Keamari,24.80023885,66.97168461,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,2,Tower,24.8487511,66.996677,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,3,Bolton Market,24.8520779,67.00173602,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,4,Eidgah,24.8591266,67.01389171,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,5,Ranchore Line,24.8617595,67.0131894,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,6,Garden,24.8457029,67.0234024,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,7,Lasbela Chowk,24.8873906,67.0330192,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,8,Postoffice,24.90800241,67.04865237,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,9,Sindhi Hotel,24.9045237,67.0963339,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,10,New Town,24.8839633,67.05543308,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,11,Civic Centre,24.90068052,67.07315729,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,12,Nipa Chowrangi,24.917822,67.0971368,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,13,University Road,24.9270099,67.1101087,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,14,Safoora Goth,24.9392946,67.1561264,original,,
7-H,Keamari - Tokyo Terrace Plaza,Local Bus,15,Tokyo Terrace Plaza,24.93869161,67.15654643,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,1,Safoora Goth,24.9392946,67.1561264,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,2,Pia Society,24.91529195,67.14444464,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,3,Pahalwan Goth,24.9076695,67.13925488,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,4,Jauhar Chowrangi,24.9240802,67.1138217,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,5,Aladin Park,24.91201386,67.10585675,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,6,Nipa Chowrangi,24.917822,67.0971368,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,7,Gulshan Chowrangi,24.9246131,67.0912849,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,8,Sohrab Goth,24.9436845,67.0843456,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,9,Power House,24.9529226,67.0774852,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,10,Nagan Chowrangi,24.9650421,67.0668664,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,11,Sakhi Hasan,24.9557798,67.0547588,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,12,Hyderi,24.93622,67.0439858,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,13,Kda Chowrangi,24.9314051,67.0375124,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,14,Petrol Pump,24.91049797,67.0317775,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,15,Habib Bank,24.9365406,67.0656617,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,16,Naurus Chowrangi,24.90576344,67.01603272,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,17,Ghani Chowrangi,24.894223,66.9895923,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,18,Shershah,24.8840043,66.9930042,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,19,Gulbai,24.8826765,67.0310748,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,20,Paf Gate,24.88322727,67.1268473,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,21,Masroor,24.8935296,66.9404493,original,,
7-K,Safoora Goth - New Truck Stand,Local Bus,22,New Truck Stand,24.8693556,66.95721848,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,1,Maymar Town,25.0208942,67.1289237,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,2,Sohrab Goth,24.9436845,67.0843456,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,3,Rashid Minhas Road,24.9380391,67.085045,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,4,Nipa Chowrangi,24.917822,67.0971368,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,5,Civic Centre,24.90068052,67.07315729,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,6,Purani Sabzi Mandi,24.89882325,67.06557071,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,7,Jail Chowrangi,24.8848564,67.0565777,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,8,Teen Hatti,24.8937682,67.0437051,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,9,Lasbela Chowk,24.8873906,67.0330192,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,10,Nishter Road,24.8878297,67.0334988,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,11,Garden,24.8457029,67.0234024,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,12,Ramsawami,24.86779742,67.01565362,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,13,Kmc Workshop,24.8635315,67.009908,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,14,Haji Camp,24.84404605,67.03777688,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,15,Lee Market,24.860696,67.0005244,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,16,Kharadar,24.8500499,66.9943642,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,17,Jamat Khana,24.91372555,67.10107678,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,18,Mauripur,24.8669367,66.9326569,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,19,Gulbai,24.8826765,67.0310748,original,,
Agroor_Coach,Maymar Town - Hawksbay,Local Bus,20,Hawksbay,24.86140349,66.84802941,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,1,Sohrab Goth,24.9436845,67.0843456,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,2,Gulshan Chowrangi,24.9246131,67.0912849,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,3,Nipa Chowrangi,24.917822,67.0971368,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,4,Hassan Square,24.9015402,67.0738387,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,5,New Town,24.8839633,67.05543308,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,6,Mazar e quaid,24.87549,67.04085,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,7,M.a Jinnah Road,24.8750228,67.0372144,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,8,Tower,24.8487511,66.996677,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,9,Crown Cinema,24.8641858,66.9864681,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,10,Gulbai,24.8826765,67.0310748,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,11,New Truck Stand,24.8693556,66.95721848,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,12,Mauripur,24.8669367,66.9326569,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,13,Younusabad,24.8537641,66.9126402,original,,
Al-Noor_Coach,Sohrab Goth - Sands Pit,Local Bus,14,Sands Pit,24.83124711,66.92599172,original,,
C,Saddar - Dhobi Ghat,Local Bus,1,Saddar,24.85964895,67.03081575,original,,
C,Saddar - Dhobi Ghat,Local Bus,2,Lucky Star,24.857065,67.0331655,original,,
C,Saddar - Dhobi Ghat,Local Bus,3,Jinnah Hospital,24.8517423,67.0471346,original,,
C,Saddar - Dhobi Ghat,Local Bus,4,Kalapul,24.8480594,67.0485377,original,,
C,Saddar - Dhobi Ghat,Local Bus,5,Korangi Road,24.8344317,67.0726736,original,,
C,Saddar - Dhobi Ghat,Local Bus,6,Akhter Colony,24.8340477,67.0742769,original,,
C,Saddar - Dhobi Ghat,Local Bus,7,Qayyumabad,24.8293018,67.0809166,original,,
C,Saddar - Dhobi Ghat,Local Bus,8,Korangi Crossing,24.81718886,67.10777973,original,,
C,Saddar - Dhobi Ghat,Local Bus,9,Korangi No 1,24.8223732,67.13282462,original,,
C,Saddar - Dhobi Ghat,Local Bus,10,Korangi No 2,24.83869365,67.12041382,original,,
C,Saddar - Dhobi Ghat,Local Bus,11,Korangi No 3,24.83465038,67.09980991,original,,
C,Saddar - Dhobi Ghat,Local Bus,12,Korangi No 4,24.82747891,67.15797424,original,,
C,Saddar - Dhobi Ghat,Local Bus,13,Korangi No 5,24.8344317,67.0726736,original,,
C,Saddar - Dhobi Ghat,Local Bus,14,Korangi No 5 1/2,24.8770882,67.1453689,original,,
C,Saddar - Dhobi Ghat,Local Bus,15,Korangi Market No 6,24.82740985,67.1703876,original,,
C,Saddar - Dhobi Ghat,Local Bus,16,Dhobi Ghat,24.87787915,67.01249693,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,1,Raja Ghazanfar Ali Road,24.8606732,67.0284811,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,2,Inverarity Road,24.856714,67.0317583,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,3,Lucky Star,24.857065,67.0331655,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,4,Jinnah Hospital,24.8517423,67.0471346,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,5,Kalapul,24.8480594,67.0485377,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,6,Defence Society,24.9594098,67.1888088,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,7,Akhter Colony,24.8340477,67.0742769,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,8,Qayyumabad,24.8293018,67.0809166,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,9,Bhittai Colony,24.81866935,67.10532643,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,10,Korangi Bus Depot,24.83217999,67.14440859,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,11,Korangi No 1,24.8223732,67.13282462,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,12,Korangi No 5,24.8344317,67.0726736,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,13,36 c Area,24.83632113,67.17093594,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,14,K  Area,24.83999332,67.16560358,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,15,Landhi No 5,24.83650489,67.17956781,original,,
C-2,Raja Ghazanfar Ali Road - Gul Ahmed Textile Mills,Local Bus,16,Gul Ahmed Textile Mills,24.8380709,67.2187781,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,1,Moosa Colony,24.92013,67.0489994,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,2,Azam Square,24.9309768,67.205441,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,3,Liaquatabad No 10,24.9029771,67.0386279,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,4,Hassan Square,24.9015402,67.0738387,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,5,Gulshan Chowrangi,24.9246131,67.0912849,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,6,Purani Sabzi Mandi,24.89882325,67.06557071,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,7,New Town Police Station,24.8888121,67.0604742,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,8,National Stadium,24.8946458,67.08160851,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,9,Dalimia Cement Factory,24.90335927,67.10037665,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,10,Drigh Road,24.8866864,67.1258404,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,11,Malir,24.9264325,67.2035223,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,12,Quaidabad,24.8551282,67.2117445,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,13,Landhi No 6,24.83015626,67.1702861,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,14,Korangi No 5,24.8344317,67.0726736,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,15,K  Area,24.83999332,67.16560358,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,16,36 b Area,24.84337183,67.1781938,original,,
C-3,Moosa Colony - Ground Landhi,Local Bus,17,Ground Landhi,24.8336861,67.1779133,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,1,Korangi 100 Quarter,24.83458358,67.07197837,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,2,Korangi No 5,24.8344317,67.0726736,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,3,Landhi No 6,24.83015626,67.1702861,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,4,Landhi No 5,24.83650489,67.17956781,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,5,Landhi No 4,24.83827073,67.18183607,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,6,Landhi No 3,24.83949497,67.19156528,original,,
